PLAYER_MATCH,TIME,METHOD,PLACE,PLAY,PLAYER_MATCH_GOAL
291349,44,R,P,P,4946
291348,88,H,P,O,4947
285358,9,H,P,O,4948
284819,14,R,P,O,4949
284821,63,L,P,P,4950
285911,60,R,O,D,4951
283728,74,R,G,C,4952
283725,79,R,P,O,4953
283724,90,R,P,O,4954
292986,51,L,P,O,4955
292987,59,L,G,O,4956
292993,62,L,P,O,4957
284263,63,L,O,C,4958
284266,72,R,P,O,4959
284275,76,R,P,O,4960
288631,23,L,P,O,4961
293543,85,R,P,P,4962
287018,31,R,P,O,4963
287007,39,R,G,O,4964
287007,55,H,P,O,4965
287007,66,R,P,O,4966
288653,19,R,G,O,4967
283739,17,R,P,O,4968
283740,38,R,G,C,4969
283733,70,R,O,O,4970
289739,32,R,P,O,4971
293556,15,R,G,O,4972
285376,47,L,P,O,4973
293556,51,R,G,O,4974
285376,62,L,G,O,4975
290271,50,H,P,O,4976
290277,89,L,P,O,4977
294647,57,R,G,O,4978
288105,53,L,P,C,4979
291911,21,L,P,O,4980
293006,26,R,O,O,4981
293006,47,H,G,O,4982
291911,75,R,P,O,4983
291913,81,R,P,O,4984
291907,87,H,P,C,4985
294107,33,R,G,O,4986
294114,71,H,P,O,4987
288665,36,R,P,O,4988
289208,49,L,G,C,4989
289761,27,R,O,C,4990
289752,86,R,G,O,4991
283201,9,L,G,O,4992
287572,19,R,P,O,4993
287576,55,L,O,O,4994
290289,5,R,O,O,4995
290291,29,L,O,O,4996
384597,66,R,O,I,4997
384597,82,R,O,O,4998
385707,90,H,P,I,4999
388947,15,R,G,C,5000
386249,44,R,P,O,5001
378553,31,R,O,O,5002
383505,84,R,G,O,5003
390011,76,R,O,O,5004
386781,86,R,P,O,5005
386781,14,R,P,O,5006
381864,5,H,G,T,5007
381864,50,R,P,P,5008
387873,61,L,P,O,5009
380240,28,R,P,O,5010
379157,37,R,G,O,5011
381332,47,L,O,O,5012
384050,85,R,O,O,5013
378566,38,L,P,O,5014
383518,77,L,G,C,5015
386796,84,R,P,O,5016
381877,35,R,P,O,5017
387341,43,R,O,O,5018
387338,65,L,P,O,5019
379707,15,L,P,O,5020
379707,18,H,P,O,5021
386259,45,R,O,O,5022
386263,81,R,P,O,5023
386264,90,R,P,O,5024
384622,16,H,P,O,5025
380799,57,R,O,O,5026
380800,59,R,P,O,5027
382421,16,R,P,O,5028
385717,51,R,P,O,5029
388415,32,L,P,I,5030
381342,59,H,G,O,5031
381335,72,R,O,D,5032
381342,88,R,G,D,5033
388962,16,L,O,O,5034
388962,33,L,O,D,5035
385171,4,R,G,C,5036
385171,29,R,P,O,5037
383530,64,L,G,O,5038
388424,78,L,G,O,5039
384064,69,L,P,O,5040
379717,8,R,P,O,5041
379717,9,H,G,O,5042
379715,47,H,P,C,5043
379718,59,R,P,O,5044
386805,69,L,P,O,5045
378581,56,L,P,T,5046
387891,57,R,O,O,5047
386272,55,L,P,I,5048
380807,68,H,P,O,5049
382439,31,R,G,O,5050
382434,38,L,P,O,5051
382429,44,R,P,O,5052
382432,46,R,P,O,5053
382436,59,L,P,O,5054
380259,66,L,P,P,5055
380269,86,R,P,O,5056
380269,88,H,P,O,5057
381355,2,R,O,O,5058
381888,4,L,P,I,5059
381360,13,H,P,O,5060
381889,58,H,P,C,5061
381356,83,R,G,I,5062
388975,27,R,G,C,5063
388975,37,L,P,P,5064
384632,49,L,G,I,5065
384635,57,R,P,O,5066
384640,64,R,P,O,5067
388980,81,R,G,O,5068
389505,16,H,G,O,5069
385729,21,H,P,I,5070
385725,80,H,P,I,5071
389511,89,L,G,O,5072
385181,13,L,P,O,5073
385183,46,L,P,O,5074
390041,72,R,P,O,5075
382985,52,R,P,O,5076
382986,80,R,P,O,5077
387914,89,R,G,I,5078
382999,31,H,P,O,5079
385738,41,H,G,C,5080
388989,65,L,P,C,5081
386290,88,R,O,O,5082
387365,39,R,P,O,5083
378593,66,H,G,O,5084
387369,71,R,P,P,5085
378594,90,H,P,I,5086
386819,19,R,P,O,5087
386818,26,R,P,O,5088
386818,31,H,P,O,5089
386818,47,R,P,O,5090
386820,66,R,P,O,5091
390048,34,R,O,D,5092
381896,48,L,P,T,5093
381901,67,L,O,D,5094
390052,74,R,O,O,5095
382992,25,L,O,I,5096
381367,45,R,P,O,5097
379195,32,R,P,O,5098
380819,58,H,P,C,5099
379195,80,R,P,O,5100
379198,89,R,P,O,5101
383015,8,R,P,O,5102
383012,27,R,P,O,5103
389000,33,L,P,I,5104
384663,59,R,P,O,5105
384089,70,R,P,P,5106
384088,78,H,P,O,5107
380838,16,H,P,O,5108
385756,20,R,P,T,5109
380836,78,R,P,O,5110
386834,7,R,O,O,5111
387373,44,R,P,O,5112
387381,72,R,P,P,5113
386833,87,H,P,C,5114
379209,5,L,G,I,5115
391376,8,R,G,O,5116
382455,12,H,P,C,5117
379208,23,R,P,O,5118
382460,30,R,G,O,5119
382457,38,R,G,C,5120
387925,16,R,O,O,5121
387926,49,H,P,O,5122
383555,4,R,O,T,5123
383555,86,R,P,O,5124
379730,74,L,P,O,5125
388453,81,R,P,P,5126
388458,84,H,G,C,5127
389530,24,R,O,O,5128
378601,45,R,P,O,5129
380851,2,R,O,D,5130
380291,31,R,P,O,5131
380852,77,L,P,O,5132
380849,90,R,O,O,5133
388467,51,R,P,O,5134
387387,60,H,P,I,5135
378614,26,R,G,C,5136
379737,55,R,G,I,5137
378617,60,R,P,I,5138
379742,83,R,P,O,5139
386844,54,R,P,O,5140
386844,76,R,P,O,5141
382479,85,R,P,O,5142
382479,90,H,G,C,5143
379221,49,R,P,O,5144
383567,31,L,P,O,5145
384674,39,R,P,O,5146
384677,42,L,P,O,5147
384679,57,R,P,O,5148
387938,88,L,P,O,5149
385224,42,H,P,O,5150
385219,49,L,P,O,5151
389016,62,R,P,O,5152
389552,44,R,G,O,5153
389544,46,R,O,O,5154
383586,19,R,P,O,5155
383577,43,L,O,O,5156
383584,73,L,P,O,5157
384102,3,R,G,I,5158
380304,16,R,O,O,5159
384101,52,R,P,O,5160
384102,60,R,P,P,5161
391364,72,R,G,C,5162
387401,27,H,P,I,5163
384687,82,L,P,O,5164
387408,90,L,G,O,5165
379758,36,L,P,O,5166
379755,83,R,P,O,5167
380863,86,R,G,O,5168
385238,55,R,P,O,5169
379234,20,R,P,I,5170
379233,55,H,P,O,5171
379234,75,R,P,O,5172
386311,42,R,P,O,5173
389560,79,R,P,T,5174
389556,90,L,P,T,5175
383038,34,R,G,O,5176
390091,39,R,P,O,5177
390096,80,R,P,O,5178
383038,81,H,P,O,5179
390089,86,R,O,O,5180
387948,30,H,G,O,5181
387945,42,R,G,C,5182
384117,71,L,P,O,5183
384699,4,L,P,O,5184
384700,29,L,P,O,5185
380876,47,R,P,O,5186
380876,74,R,P,O,5187
380875,80,R,O,O,5188
382507,19,R,G,O,5189
385796,62,R,P,O,5190
385796,64,H,P,I,5191
382501,78,L,P,O,5192
387963,29,R,P,O,5193
387958,77,R,P,P,5194
378639,14,R,P,O,5195
390106,27,H,G,C,5196
378639,48,R,G,O,5197
391375,42,H,G,C,5198
389036,39,L,P,O,5199
389038,57,R,P,T,5200
380318,87,H,P,O,5201
381955,4,L,O,O,5202
388491,12,R,P,I,5203
381421,54,R,O,D,5204
381425,57,R,P,O,5205
383594,18,R,P,O,5206
386873,85,R,P,O,5207
385247,61,H,P,O,5208
384129,12,R,P,P,5209
386343,23,L,G,O,5210
386334,39,R,P,O,5211
384129,74,R,G,O,5212
386343,81,R,G,O,5213
387426,43,R,P,O,5214
383612,45,R,P,O,5215
383609,54,R,P,T,5216
383612,66,R,P,O,5217
383607,78,R,P,O,5218
387427,85,H,P,O,5219
385808,8,H,P,O,5220
385808,18,R,P,O,5221
380885,45,H,P,O,5222
382512,32,H,P,C,5223
382515,53,R,P,I,5224
382513,56,H,P,I,5225
378653,75,H,P,C,5226
382510,82,H,P,O,5227
378651,88,R,G,O,5228
379778,40,H,G,C,5229
381433,60,H,P,O,5230
379780,61,R,P,O,5231
381436,73,L,P,O,5232
379784,84,H,G,I,5233
381434,90,R,P,P,5234
381972,48,R,G,O,5235
383064,85,R,G,O,5236
388513,43,L,P,O,5237
386884,84,R,O,C,5238
387978,45,L,P,O,5239
389583,53,L,G,O,5240
390123,24,L,P,O,5241
384142,33,L,P,O,5242
384711,40,R,P,I,5243
385259,45,R,P,I,5244
380328,68,R,G,C,5245
384155,29,R,P,I,5246
384153,30,H,P,O,5247
380902,13,R,P,O,5248
385276,38,R,P,O,5249
388520,44,L,P,I,5250
385815,53,L,G,C,5251
388520,88,L,P,O,5252
386898,61,R,P,P,5253
386897,62,H,G,O,5254
390134,12,R,P,O,5255
390130,27,R,O,I,5256
387443,35,R,P,P,5257
387437,39,R,G,O,5258
390130,61,R,P,O,5259
383625,21,L,P,O,5260
379797,62,R,P,O,5261
383622,22,R,P,I,5262
383625,75,R,P,O,5263
391378,87,R,G,O,5264
378809,6,R,P,O,5265
378808,32,H,G,C,5266
383079,19,H,G,O,5267
383089,10,R,O,O,5268
384742,78,H,P,O,5269
383091,85,L,G,O,5270
384168,8,L,G,O,5271
384162,27,H,P,O,5272
384168,32,L,P,O,5273
380911,39,R,P,O,5274
384167,42,R,O,O,5275
384170,62,R,O,D,5276
384165,70,R,P,O,5277
384167,76,H,P,O,5278
385282,7,H,P,I,5279
385829,9,L,P,I,5280
385290,18,H,P,O,5281
385832,39,H,P,O,5282
378685,25,H,G,C,5283
378679,36,R,O,D,5284
378679,43,R,P,P,5285
391371,54,R,G,O,5286
386912,65,H,G,C,5287
378684,70,H,P,O,5288
387459,80,R,P,O,5289
379275,19,L,P,I,5290
380360,56,R,P,O,5291
379271,64,R,G,O,5292
380350,86,L,P,O,5293
387997,45,R,P,P,5294
379811,59,L,P,I,5295
389603,27,R,G,O,5296
381459,56,R,P,O,5297
381455,62,H,P,O,5298
381464,66,R,G,O,5299
381464,76,R,P,O,5300
381998,4,L,G,C,5301
381993,26,L,P,O,5302
383638,6,R,P,O,5303
383638,30,R,P,O,5304
390150,34,R,G,O,5305
383635,78,R,O,O,5306
390147,89,L,P,O,5307
382537,8,H,G,C,5308
384746,27,L,P,O,5309
384750,79,R,P,I,5310
378699,80,H,P,O,5311
386389,27,R,O,D,5312
385302,44,L,P,O,5313
386923,36,H,P,O,5314
382000,53,H,G,C,5315
386925,29,L,G,I,5316
386921,33,H,G,T,5317
383100,38,L,P,C,5318
380921,53,R,P,P,5319
380925,64,H,P,O,5320
381477,77,R,P,O,5321
390163,51,H,P,O,5322
388547,58,R,P,O,5323
390163,68,R,G,T,5324
388550,85,R,O,I,5325
389073,9,R,O,O,5326
389083,17,R,O,O,5327
382554,44,H,G,P,5328
379822,2,R,P,O,5329
379823,32,L,P,O,5330
389615,69,R,P,P,5331
389616,72,R,G,O,5332
387472,23,L,O,O,5333
387467,44,R,P,O,5334
388016,79,R,P,O,5335
388016,89,H,P,O,5336
380381,66,R,P,O,5337
383117,4,H,G,C,5338
383116,58,R,P,O,5339
384763,34,H,G,C,5340
385311,58,R,G,O,5341
384761,70,R,P,I,5342
385862,60,H,G,O,5343
378709,72,H,P,O,5344
385856,75,H,P,C,5345
378709,83,R,G,O,5346
381486,84,L,G,O,5347
379303,74,R,G,C,5348
389096,30,R,P,O,5349
379847,35,R,G,O,5350
382571,19,H,G,C,5351
383660,81,H,P,O,5352
386939,57,R,P,T,5353
381479,73,H,P,O,5354
390173,39,R,G,O,5355
389628,47,H,P,O,5356
380935,1,R,P,C,5357
387479,15,R,O,O,5358
387485,20,H,P,O,5359
387474,52,L,O,D,5360
387480,90,R,P,P,5361
382032,40,L,P,O,5362
384777,41,L,P,O,5363
382030,51,L,G,O,5364
379316,11,R,P,O,5365
379312,19,R,O,O,5366
379316,61,R,P,O,5367
391370,69,H,G,I,5368
391372,12,H,G,C,5369
386950,70,L,G,O,5370
385326,78,L,P,O,5371
386946,85,H,P,I,5372
390182,78,L,G,I,5373
378720,6,H,G,O,5374
379861,64,H,G,O,5375
380956,86,R,P,I,5376
388569,58,H,G,O,5377
389642,64,R,O,I,5378
389633,72,H,G,C,5379
383676,43,L,P,O,5380
383674,79,R,P,O,5381
385872,68,R,G,I,5382
383129,73,L,P,O,5383
383127,5,R,P,O,5384
383138,7,H,P,O,5385
383142,29,L,P,O,5386
383139,45,H,G,C,5387
383687,11,R,P,O,5388
389645,67,R,G,O,5389
389653,82,R,P,P,5390
391365,4,R,G,O,5391
384787,40,R,O,O,5392
384789,57,R,O,O,5393
385880,70,H,G,I,5394
387505,8,L,P,O,5395
387505,38,L,P,O,5396
379870,40,L,P,P,5397
387504,44,R,P,O,5398
387507,90,H,P,O,5399
379329,13,H,P,I,5400
379325,37,R,G,O,5401
379321,75,R,P,T,5402
379322,81,R,P,O,5403
386428,52,H,P,O,5404
381516,23,R,O,O,5405
381506,41,L,O,O,5406
382045,61,R,G,C,5407
389117,84,L,P,O,5408
380967,14,H,G,O,5409
382592,25,R,P,O,5410
380967,27,R,P,O,5411
382590,43,R,P,O,5412
380967,90,L,P,O,5413
385356,12,H,P,C,5414
385356,49,R,P,O,5415
379342,56,H,P,O,5416
379336,68,R,G,O,5417
379337,79,R,P,P,5418
385899,24,R,O,O,5419
380422,82,R,G,O,5420
384801,45,L,P,O,5421
386971,51,H,G,C,5422
386974,56,H,P,O,5423
386975,87,R,O,O,5424
379887,49,R,O,O,5425
379882,56,L,P,O,5426
388064,10,R,G,O,5427
388065,11,R,P,O,5428
388064,29,R,P,C,5429
391385,60,R,G,O,5430
382054,72,R,P,O,5431
380980,80,R,P,O,5432
391392,16,H,G,I,5433
378746,74,R,P,O,5434
387518,87,L,P,O,5435
388596,23,R,P,O,5436
384229,38,H,P,I,5437
388079,27,R,G,O,5438
380992,18,L,P,O,5439
380996,31,L,G,C,5440
383711,45,R,O,O,5441
383710,46,R,P,O,5442
380995,49,L,P,O,5443
384244,16,H,P,I,5444
378757,72,L,P,O,5445
387531,6,H,G,O,5446
387533,9,R,O,O,5447
387531,19,L,G,O,5448
387532,61,L,G,O,5449
387536,76,R,P,O,5450
484045,68,R,P,O,5451
388609,21,H,G,O,5452
380431,43,H,G,O,5453
388606,63,H,P,O,5454
379899,16,H,P,I,5455
382693,21,L,G,O,5456
382620,24,R,P,O,5457
382617,28,H,G,C,5458
382698,60,R,O,O,5459
385369,7,L,P,O,5460
391388,37,L,G,O,5461
389143,13,R,P,O,5462
390227,89,R,P,P,5463
384816,86,R,P,O,5464
378834,13,R,P,I,5465
385380,16,L,G,O,5466
385382,51,H,P,I,5467
378837,70,R,P,P,5468
385925,42,L,P,O,5469
385919,75,R,O,O,5470
380444,27,R,P,O,5471
380442,53,L,P,O,5472
380446,54,L,P,O,5473
380442,67,R,P,O,5474
387001,88,L,P,O,5475
384261,44,L,O,O,5476
379914,52,L,G,O,5477
379914,55,L,O,O,5478
379914,67,R,P,C,5479
391379,74,R,G,O,5480
390235,53,H,G,C,5481
381006,77,R,P,O,5482
381005,88,R,G,O,5483
381551,26,H,P,O,5484
381554,31,R,P,C,5485
382634,36,L,G,O,5486
382635,46,R,P,O,5487
381551,52,R,P,O,5488
388629,16,H,P,O,5489
388625,53,R,G,O,5490
383723,19,R,P,O,5491
389160,26,R,G,O,5492
383723,67,R,P,O,5493
384829,77,L,G,O,5494
384829,85,L,P,O,5495
389695,88,L,P,O,5496
388089,20,H,P,C,5497
388091,74,L,O,O,5498
379365,75,R,G,O,5499
387541,62,H,P,C,5500
386468,63,L,O,O,5501
386464,74,R,O,O,5502
380455,9,R,O,O,5503
383739,34,R,O,O,5504
383735,46,H,P,I,5505
379382,37,R,P,I,5506
378841,57,H,G,O,5507
378845,61,H,O,C,5508
378844,88,R,P,I,5509
387015,32,H,P,I,5510
389164,37,L,O,O,5511
387013,46,H,G,O,5512
387019,79,R,P,O,5513
388106,59,R,P,O,5514
381567,27,H,G,O,5515
385936,46,H,P,I,5516
385938,68,R,P,O,5517
385936,90,R,O,O,5518
382098,34,L,G,C,5519
385395,6,H,G,I,5520
388642,9,L,G,O,5521
385395,25,R,G,O,5522
388639,60,R,P,O,5523
389701,21,R,P,O,5524
390252,17,R,P,T,5525
390246,22,R,G,I,5526
390252,25,R,G,T,5527
382649,46,L,P,O,5528
390248,51,L,P,O,5529
390246,52,L,G,O,5530
382644,63,R,P,O,5531
387557,77,R,O,O,5532
384272,80,R,P,O,5533
387557,85,R,G,O,5534
391360,32,L,G,O,5535
383205,82,L,P,O,5536
384282,28,H,G,C,5537
384859,67,R,O,D,5538
388123,70,R,P,O,5539
385407,37,R,P,P,5540
385407,61,R,O,D,5541
385406,64,R,P,O,5542
387572,64,R,O,D,5543
385408,70,L,P,O,5544
385408,73,H,G,O,5545
388649,5,R,P,O,5546
386477,11,R,P,P,5547
386478,36,R,P,O,5548
383750,34,R,P,O,5549
379395,58,H,P,O,5550
382655,29,H,G,I,5551
389717,67,R,G,O,5552
382660,90,H,P,I,5553
389186,39,R,P,O,5554
385947,30,H,P,I,5555
380471,5,R,O,O,5556
390261,13,L,P,O,5557
378861,51,H,G,C,5558
378853,87,L,P,I,5559
384300,8,L,O,O,5560
387040,37,R,O,D,5561
384298,45,R,G,O,5562
384298,58,R,G,O,5563
388665,2,L,P,I,5564
384868,89,L,P,O,5565
385421,52,L,P,O,5566
385421,55,R,P,O,5567
385413,60,L,P,O,5568
385961,3,R,P,O,5569
385962,39,L,P,C,5570
386491,47,H,P,I,5571
379957,49,R,P,O,5572
386490,66,R,P,P,5573
379957,82,R,P,O,5574
379402,20,R,O,O,5575
379402,55,H,G,O,5576
389193,2,R,O,O,5577
389199,6,L,P,O,5578
389201,62,R,G,O,5579
388130,67,H,G,C,5580
388130,80,H,G,O,5581
388136,84,R,G,O,5582
383780,46,R,P,P,5583
384312,72,R,O,O,5584
378890,79,R,P,O,5585
378887,81,R,P,O,5586
379416,39,H,P,O,5587
387583,49,R,P,O,5588
385977,63,R,O,I,5589
388145,6,L,O,O,5590
388144,40,R,P,O,5591
388149,64,R,P,P,5592
388148,78,L,P,O,5593
388138,83,R,P,O,5594
381590,22,R,G,O,5595
381593,47,R,O,O,5596
381590,51,L,P,O,5597
386510,66,R,P,O,5598
386510,73,R,O,O,5599
381590,88,R,O,C,5600
389214,11,R,P,P,5601
389206,63,R,O,O,5602
388681,79,H,G,C,5603
389744,36,R,P,O,5604
380483,73,R,O,I,5605
389745,85,R,G,T,5606
383239,44,R,O,O,5607
382254,87,R,P,O,5608
379426,27,R,O,I,5609
379430,29,R,P,O,5610
391366,54,R,G,O,5611
384891,68,R,G,O,5612
384896,84,R,P,O,5613
379430,89,H,P,O,5614
380614,65,L,P,O,5615
386631,50,R,P,I,5616
386635,87,R,P,C,5617
382792,16,L,P,O,5618
382789,51,R,P,O,5619
378900,60,R,P,O,5620
388806,20,R,G,O,5621
387167,50,R,G,C,5622
387169,72,L,G,C,5623
387602,41,R,P,O,5624
383789,54,L,O,O,5625
383794,65,L,P,I,5626
381717,72,R,P,O,5627
388253,40,H,P,O,5628
388242,52,L,P,O,5629
388247,53,R,O,O,5630
388251,58,R,P,O,5631
389861,88,H,P,O,5632
389220,42,L,G,O,5633
386523,32,H,G,O,5634
386523,50,R,G,O,5635
383258,79,H,G,O,5636
380509,9,R,P,O,5637
380509,58,H,P,I,5638
380510,89,R,G,O,5639
381081,13,R,P,O,5640
385444,57,R,P,O,5641
384322,80,R,G,O,5642
382133,31,H,P,O,5643
382133,72,H,G,C,5644
382133,75,L,P,O,5645
388694,50,H,P,O,5646
389239,54,R,P,O,5647
389234,88,L,O,O,5648
390303,36,R,P,P,5649
390306,62,R,P,I,5650
383802,26,R,P,O,5651
383800,31,L,P,O,5652
383805,44,H,G,O,5653
383806,58,R,P,O,5654
383799,68,H,P,O,5655
379995,83,R,P,O,5656
388155,25,R,P,O,5657
388158,30,L,P,O,5658
381607,43,L,P,O,5659
388154,48,R,P,O,5660
385455,6,R,P,O,5661
385454,13,L,P,O,5662
385455,19,R,P,O,5663
383813,55,R,G,I,5664
391361,59,R,P,C,5665
382147,74,R,G,O,5666
383814,90,R,P,O,5667
384336,13,R,P,O,5668
391362,19,H,G,C,5669
385464,44,L,O,O,5670
385466,49,R,P,O,5671
384333,72,H,G,O,5672
385471,85,R,P,O,5673
385471,88,L,O,O,5674
380009,24,H,P,I,5675
388701,58,R,P,O,5676
380002,71,H,P,O,5677
391383,47,R,O,O,5678
388170,68,R,O,O,5679
386016,2,R,P,O,5680
381099,10,R,O,O,5681
381095,27,H,P,O,5682
386011,45,H,P,O,5683
381096,51,R,P,O,5684
381099,89,R,P,O,5685
379454,77,H,P,O,5686
384918,47,H,G,O,5687
381619,89,R,G,I,5688
378927,47,R,O,C,5689
378929,80,R,P,O,5690
386534,60,R,P,O,5691
386534,71,R,P,O,5692
386538,72,R,P,I,5693
390316,74,H,P,I,5694
389245,4,L,P,O,5695
389250,86,R,P,O,5696
390324,4,R,P,O,5697
390326,55,R,P,O,5698
389785,15,R,G,O,5699
389781,25,H,G,C,5700
389785,31,R,G,I,5701
391368,56,H,G,C,5702
381108,15,L,P,O,5703
378938,20,L,P,O,5704
378940,47,R,O,O,5705
388182,85,R,G,C,5706
387084,59,L,G,O,5707
387074,82,R,P,O,5708
387075,90,R,G,C,5709
384347,4,H,P,I,5710
391374,15,R,G,O,5711
379471,33,H,G,O,5712
379465,75,R,P,P,5713
379467,79,L,O,O,5714
380536,14,L,P,O,5715
380536,59,L,P,O,5716
381628,19,L,P,O,5717
381626,75,R,O,O,5718
382166,88,R,P,O,5719
388719,40,L,P,I,5720
388716,69,R,P,O,5721
387628,59,L,P,P,5722
386042,9,R,P,O,5723
384362,17,L,P,O,5724
386039,59,L,O,O,5725
383843,32,H,G,O,5726
383844,42,R,O,O,5727
385496,68,R,P,O,5728
385498,79,R,G,O,5729
382180,7,R,P,O,5730
388195,64,R,G,O,5731
388201,80,R,P,O,5732
382717,38,R,P,O,5733
382724,61,H,G,C,5734
382726,71,L,O,O,5735
384945,89,R,G,O,5736
381635,66,L,P,P,5737
379483,76,H,P,O,5738
389258,16,H,P,O,5739
389262,17,R,P,O,5740
389259,62,R,G,O,5741
386560,79,R,O,O,5742
390338,83,R,P,C,5743
388730,21,L,P,O,5744
389797,54,H,G,I,5745
389798,55,L,G,O,5746
389791,56,R,P,O,5747
389797,58,R,P,O,5748
388726,60,H,P,C,5749
378957,39,L,O,O,5750
381658,78,L,P,I,5751
382193,38,R,P,C,5752
382184,60,H,G,O,5753
390352,19,R,G,C,5754
386057,8,R,P,C,5755
389812,27,H,G,C,5756
386577,29,L,P,O,5757
389805,69,R,P,T,5758
388738,9,H,P,C,5759
388737,25,R,P,O,5760
388744,78,R,P,O,5761
383867,21,R,P,O,5762
387118,18,R,P,P,5763
387117,79,R,P,O,5764
388760,24,L,P,O,5765
387666,60,R,O,O,5766
388758,74,R,P,O,5767
383885,11,L,P,O,5768
383874,18,R,P,O,5769
386581,24,R,P,P,5770
388771,77,R,P,O,5771
388210,82,L,P,O,5772
388210,83,L,P,O,5773
380560,60,L,G,O,5774
380051,61,L,O,O,5775
380565,69,H,P,C,5776
381136,29,L,G,O,5777
381137,30,R,P,O,5778
379496,46,R,P,O,5779
383298,50,H,P,I,5780
391387,33,R,P,O,5781
381662,41,L,G,I,5782
389270,27,L,P,O,5783
386068,62,R,P,I,5784
389275,71,R,P,O,5785
389823,9,H,G,I,5786
389823,38,H,P,O,5787
389815,49,H,G,I,5788
389823,68,R,P,P,5789
390368,2,R,O,O,5790
390366,44,R,G,T,5791
384375,9,R,O,O,5792
384375,19,L,G,O,5793
382220,45,H,P,O,5794
382228,77,R,G,I,5795
389291,72,L,P,C,5796
389283,81,R,P,O,5797
379507,83,H,P,O,5798
380571,69,L,P,O,5799
383894,78,R,P,O,5800
386594,20,R,P,P,5801
386598,60,H,G,O,5802
382776,87,R,P,P,5803
382776,88,R,P,O,5804
387151,72,L,P,P,5805
388223,21,L,P,O,5806
388216,79,R,O,D,5807
388227,85,R,G,O,5808
379519,19,R,P,O,5809
379523,87,R,P,O,5810
387692,20,R,P,O,5811
389304,82,H,G,C,5812
388782,2,H,G,I,5813
388781,5,R,P,O,5814
382217,37,H,G,C,5815
388780,40,H,G,C,5816
382213,83,R,G,O,5817
389834,7,H,P,I,5818
389834,30,H,G,O,5819
389829,59,L,P,O,5820
381688,85,H,G,I,5821
381698,88,H,G,O,5822
384996,81,R,P,O,5823
381157,36,H,G,O,5824
383333,82,R,P,O,5825
380082,34,H,G,I,5826
382245,13,R,P,C,5827
391391,21,H,G,O,5828
382238,28,R,P,O,5829
382238,29,L,P,O,5830
382236,72,R,P,O,5831
382242,87,R,G,O,5832
384395,42,R,P,O,5833
391369,61,R,G,O,5834
386613,77,R,P,O,5835
385530,44,R,P,T,5836
386086,23,L,O,O,5837
380597,24,R,P,O,5838
388235,42,H,P,O,5839
387703,50,R,P,O,5840
388234,55,H,G,C,5841
381704,19,H,G,I,5842
381704,34,R,P,O,5843
381172,39,R,G,O,5844
381700,79,R,P,O,5845
390390,21,R,P,O,5846
388790,33,L,P,O,5847
388794,70,H,P,O,5848
386622,8,R,P,I,5849
382803,26,H,G,C,5850
390414,33,R,G,C,5851
390416,78,R,P,O,5852
379537,34,L,P,O,5853
385009,40,R,P,O,5854
386654,45,R,P,O,5855
385014,80,R,O,O,5856
381183,55,R,O,O,5857
389322,55,R,P,O,5858
387716,71,H,G,O,5859
383344,28,R,P,O,5860
383347,29,R,P,O,5861
386664,15,L,P,O,5862
386664,26,H,G,I,5863
386658,38,L,P,I,5864
387184,11,R,P,O,5865
387732,11,L,G,C,5866
391380,15,L,P,I,5867
387730,81,L,P,I,5868
391384,13,H,G,C,5869
381731,4,R,G,I,5870
390434,8,R,G,C,5871
390428,79,H,G,O,5872
379024,13,L,P,O,5873
388829,18,H,P,C,5874
379025,35,R,P,O,5875
388830,65,R,P,P,5876
388833,85,L,P,O,5877
379028,87,R,P,O,5878
388830,89,R,G,O,5879
383914,54,L,O,O,5880
388274,58,H,G,O,5881
385022,4,R,P,O,5882
386108,41,H,G,O,5883
381213,44,R,O,O,5884
381215,73,R,G,C,5885
381214,78,R,P,O,5886
388847,4,R,P,O,5887
383362,15,L,P,I,5888
383358,16,R,P,O,5889
383360,20,R,P,O,5890
388841,29,L,P,O,5891
388844,50,R,P,O,5892
383360,79,R,P,I,5893
383934,3,R,G,O,5894
383934,56,R,P,O,5895
384451,24,R,P,O,5896
380121,32,L,G,C,5897
387741,90,L,P,O,5898
379559,58,H,P,O,5899
388292,68,H,P,O,5900
382820,1,R,P,O,5901
381748,68,L,P,O,5902
381746,73,R,O,O,5903
382829,88,R,G,O,5904
386115,44,H,P,I,5905
390442,16,H,P,O,5906
390448,30,R,G,T,5907
390442,81,L,P,O,5908
389885,30,R,P,P,5909
385044,50,R,P,T,5910
387192,13,R,O,O,5911
380650,25,R,P,P,5912
382837,30,H,P,O,5913
382842,34,H,P,C,5914
380138,83,R,G,I,5915
382845,85,R,P,O,5916
380137,88,H,P,O,5917
387754,49,L,P,O,5918
386133,79,R,G,C,5919
385608,18,R,G,O,5920
382294,69,L,P,C,5921
382288,75,R,P,I,5922
382290,86,L,P,O,5923
386691,86,R,O,O,5924
386683,17,R,P,C,5925
386692,50,H,P,O,5926
387211,43,H,P,O,5927
385048,53,H,P,O,5928
381234,82,R,G,C,5929
384462,23,R,P,T,5930
384461,54,H,G,C,5931
384463,65,R,P,O,5932
380663,4,L,P,O,5933
380661,44,R,G,O,5934
388856,72,L,O,O,5935
389353,76,R,G,O,5936
390455,90,L,G,C,5937
389894,23,R,P,O,5938
389901,43,R,P,O,5939
379574,59,R,P,O,5940
389892,87,L,P,O,5941
